ts_us,iface,length,payload_len,direction,eth_type,src_mac,dst_mac,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,tcp_flags,flow_key,payload_sample
1760903522658110,Ethernet,1514,1460,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,PA,192.168.1.117:50051-212.102.113.127:443-TCP,170303093162381e78e5137ef1c1477794d616e06789af11f5231007bf564bac
1760903522658344,Ethernet,952,898,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,PA,192.168.1.117:50051-212.102.113.127:443-TCP,39ad4ef3f7e80c6ab94004c7653b8d218de2df875fc945fe28617081b8b5784c
1760903522658529,Ethernet,1514,1460,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,PA,192.168.1.117:50051-212.102.113.127:443-TCP,17030306ca02ede8e0ce3bb8a406c79c8beb3096796e469494e3f8f7138c886a
1760903522658855,Ethernet,337,283,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,PA,192.168.1.117:50051-212.102.113.127:443-TCP,01d06798f94ce2ffd3c52df8b041f153b0760d85d5b15260abed087a7650dc17
1760903522665447,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,A,212.102.113.127:443-192.168.1.117:50188-TCP,160303007a020000760303e68fa459bd6ad2f63123134165334cb41de2943bf5
1760903522665447,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,PA,212.102.113.127:443-192.168.1.117:50188-TCP,a96985cf13e52067c60f21eaadbee4f414da51da8c094415c279c951a5dc967c
1760903522665554,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50188.0,443.0,A,192.168.1.117:50188-212.102.113.127:443-TCP,
1760903522665580,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,A,212.102.113.127:443-192.168.1.117:50188-TCP,4ed7ef479f66cac0dc7774afa501948c628a1445322d6332118cc59236ecf96f
1760903522665884,Ethernet,754,700,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,PA,212.102.113.127:443-192.168.1.117:50188-TCP,d9e2bd4cc231f5dad581c130a0b26edb40084c28bc35839ce9e1a779ce45292d
1760903522665945,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50188.0,443.0,A,192.168.1.117:50188-212.102.113.127:443-TCP,
1760903522666378,Ethernet,118,64,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50188.0,443.0,PA,192.168.1.117:50188-212.102.113.127:443-TCP,140303000101170303003584c02cbffcfd65e488762001b667aff1f41a6443d3
1760903522666546,Ethernet,224,170,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50188.0,443.0,PA,192.168.1.117:50188-212.102.113.127:443-TCP,17030300a548a6c3e37a5736ca8200a94dc72ca3c047d7bb1c8aa4e5d47e1d23
1760903522686086,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903522686127,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903522686271,Ethernet,60,0,in,0x0806,50:ff:20:5b:3a:9e,ff:ff:ff:ff:ff:ff,,,,,,,,,
1760903522705330,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,A,212.102.113.127:443-192.168.1.117:50051-TCP,
1760903522708410,Ethernet,1029,975,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,17030303caf9e6d231820ef755ec19b96b3e51d5bfd3213ae749a0134b4af26d
1760903522709432,Ethernet,538,484,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50051.0,PA,212.102.113.127:443-192.168.1.117:50051-TCP,1703030014e062532b6494cb7f3996b2a3089950bb06f9b10e1703030015bcb7
1760903522709524,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50051.0,443.0,A,192.168.1.117:50051-212.102.113.127:443-TCP,
1760903522711370,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,A,212.102.113.127:443-192.168.1.117:50188-TCP,
1760903522716965,Ethernet,400,346,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50188.0,PA,212.102.113.127:443-192.168.1.117:50188-TCP,170303015571e6b32b0c57f59882dbe1ac3d681acd407861b598fc4377ee2e92
1760903522765562,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50188.0,443.0,A,192.168.1.117:50188-212.102.113.127:443-TCP,
1760903522811386,Ethernet,78,24,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49833.0,443.0,PA,192.168.1.117:49833-212.102.113.127:443-TCP,17030300132d2ca56523ae1f04ef5a6a6620595af57d1ddf
1760903522811597,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49833.0,443.0,FA,192.168.1.117:49833-212.102.113.127:443-TCP,
1760903522856660,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49833.0,A,212.102.113.127:443-192.168.1.117:49833-TCP,
1760903522857095,Ethernet,336,282,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49833.0,PA,212.102.113.127:443-192.168.1.117:49833-TCP,170303011501a899dda1efdb22f2f1002d1de1f8c1b1beb001d7f71d6fe23410
1760903522857455,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49833.0,443.0,RA,192.168.1.117:49833-212.102.113.127:443-TCP,
1760903522873700,Ethernet,77,35,in,0x0800,68:72:c3:e5:46:54,01:00:5e:7f:ff:fa,4.0,UDP,192.168.1.85,239.255.255.250,33428.0,15600.0,,192.168.1.85:33428-239.255.255.250:15600-UDP,53454152434820425344502f302e310a4445564943453d300a53455256494345
1760903522917706,Ethernet,55,1,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50094.0,443.0,A,192.168.1.117:50094-212.102.113.127:443-TCP,00
1760903522962036,Ethernet,55,1,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50004.0,443.0,A,192.168.1.117:50004-212.102.113.127:443-TCP,00
1760903522963873,Ethernet,66,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50094.0,A,212.102.113.127:443-192.168.1.117:50094-TCP,
1760903522990264,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50004.0,A,212.102.113.127:443-192.168.1.117:50004-TCP,
1760903522990337,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,50004.0,443.0,A,192.168.1.117:50004-212.102.113.127:443-TCP,
1760903523007032,Ethernet,66,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,50004.0,A,212.102.113.127:443-192.168.1.117:50004-TCP,
1760903523069583,Ethernet,55,1,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49940.0,443.0,A,192.168.1.117:49940-212.102.113.127:443-TCP,00
1760903523087171,Ethernet,324,270,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,1703030109965e80bec7ba0120bc2116828f9ed265facc3b530dba8ffe021313
1760903523087527,Ethernet,197,143,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,170303008a294d1e210f6a10cbf98d453aa40215b8c31b6ae1643691218bcf2b
1760903523087644,Ethernet,260,206,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,17030300c9a6e64ee10a9c8bc8e3e1f12680ad8b97b74a1711c8be73df76035f
1760903523088622,Ethernet,1112,1058,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,170303041d854bbb2c599e3d4a65776568b81dafc0a5721fe849ee814f072803
1760903523089029,Ethernet,257,203,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,17030300c66b9ae14e518e8b6f11d9a735e74767a7222a529e31037176f396e0
1760903523089097,Ethernet,198,144,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,170303008b8009c1a0d108c95b66eaa36d6f2f6a21a98b57ec1f0ca26ad83332
1760903523089158,Ethernet,203,149,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,170303009052bbf72fa6bbf6e5c9fe3264c55bbafd0b0ef5d51f8eb8892b1a8d
1760903523089220,Ethernet,264,210,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,17030300cd05ce163401d327ca39fec0ae9562d92cf175b3bcc1067c5a0b572b
1760903523089793,Ethernet,259,205,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,17030300c87fa825d88ff12086ca4f995cbebfb3426f67fae09c1e2b96bcb08f
1760903523090101,Ethernet,263,209,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,PA,192.168.1.117:49804-212.102.113.127:443-TCP,17030300ccb67fd60bf92677f195120e6239dcaa625d4d37aaac8fb333016635
1760903523114044,Ethernet,66,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49940.0,A,212.102.113.127:443-192.168.1.117:49940-TCP,
1760903523131996,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523131996,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523131996,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133385,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133385,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133385,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133385,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133385,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523133665,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523134413,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,
1760903523237856,Ethernet,93,39,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,64786.0,443.0,PA,192.168.1.117:64786-212.102.113.127:443-TCP,17030300220d2f736721ba938e0dde5fd0d13f582dc51dc5db1986c16f2adffc
1760903523282929,Ethernet,60,0,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,64786.0,A,212.102.113.127:443-192.168.1.117:64786-TCP,
1760903523286436,Ethernet,93,39,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,64786.0,PA,212.102.113.127:443-192.168.1.117:64786-TCP,1703030022e065c5651bd9154ae9b09ea5250a9ebd5d26679f20877b2ca139cd
1760903523330037,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,64786.0,443.0,A,192.168.1.117:64786-212.102.113.127:443-TCP,
1760903523472347,Ethernet,1013,959,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,17030303bab160d3c5c07c92feaae281c44476c9098c8f426c2e00ffbfc9f04f
1760903523475347,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,1703034011b5cbf1ef22ae0e68ab779678a5a8385d149a12fe9b28ccd7bdfe47
1760903523475432,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523475491,Ethernet,1164,1110,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,71031bfd5b4573639cb978af1c519472092bc7a8f33d657244c90d24adad747e
1760903523475491,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,0b3eab08766c27b24a8ec979c5537eb704501726667e25e1a9c689d59da1a08a
1760903523475546,Ethernet,66,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523475581,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523475624,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,cfafa3728743046c5bf3517f06b0d943d409cc7bd3516e48d5b71ffc7b0e5e5a
1760903523475863,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,7b49767540027c60dba56fb7c47436d8ba5f757f2ff3bb05480a9a49bb2e69ea
1760903523475931,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523475984,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,959aeef7e7c8d8d631aa4ffc4d779f5062bd2a279536bfd34d97aecf06aa5160
1760903523475984,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,8c9083089304c1d2f9aa75778d6a31c11e5fccc954149b8157a47999e9b9940b
1760903523476019,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523476110,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,202afae8b43131b4e7e96796a64b2d0ae9f4c4a434b55e6fff7065e49352ea16
1760903523476230,Ethernet,946,892,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,295313e5ec0a310bd9483a5cc7301cb437e2dcadefe880b63da228d2bf5a0078
1760903523476272,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523519962,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,f2cde2345e56db52face54a172aec56cb12a84b27936b21fc8ea535fd0dc66d6
1760903523520060,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,fab3d45d3191da545ff4e6780ae75b6a15d1ddbaa451dc1f7d7d12db7bfc9176
1760903523520108,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523520144,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,aed5130da1718520e26aebf7258c230af35f11eca0c548ad165ab5a1a649d9f9
1760903523520349,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,0a371138c9bbf15301199e09997487afefa0926a1c1bee73d62e7eb0daa0e950
1760903523520433,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523520489,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,273e20f3d1a60aefb7d076fe99741d4aecced181cc69dadb42ec988ab841d8d9
1760903523520522,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,a3bd88f1941b6abca7471e670117dbd850437d53c31982d30537944dd0b893a9
1760903523520544,Ethernet,54,0,out,0x0800,a8:a1:59:71:54:dc,50:ff:20:5b:3a:9e,4.0,TCP,192.168.1.117,212.102.113.127,49804.0,443.0,A,192.168.1.117:49804-212.102.113.127:443-TCP,
1760903523520655,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,A,212.102.113.127:443-192.168.1.117:49804-TCP,0087b52bcb2277ac41f2e5c255c5dc557f79aa3a8ee6614e048e96e78bdc5bf6
1760903523520769,Ethernet,1514,1460,in,0x0800,50:ff:20:5b:3a:9e,a8:a1:59:71:54:dc,4.0,TCP,212.102.113.127,192.168.1.117,443.0,49804.0,PA,212.102.113.127:443-192.168.1.117:49804-TCP,a517ce3aff59e8c9d512e10f3122b8de63598f6bcd929f09a4d58a88f2388b54
